Selection,View,Channel,Begin File_x,Begin Time (s),End Time (s),Low Freq (Hz)_x,High Freq (Hz)_x,Species Code,Common Name,Confidence,birdnetfile,site,bins,realID,reviewer_1,reviewer_2,ID,sample_id,Low Freq (Hz)_y,High Freq (Hz)_y,File Offset (s),Delta Time (s),Annotation,label
3862,Spectrogram 1,1,20230521_000000.WAV,17310,17313,0,15000,t-11113588,American Bullfrog,0.9412,20230521_000000.BirdNET.selection.table.txt,BD-31209B,5,20230521_000000.WAV1731017313BD-31209B,Amy,Diana,738,t-11113588_738,0,2706.9,0.0763,2.8469,BULLFROG,1
7845,Spectrogram 1,1,20230523_000000.WAV,23991,23994,0,15000,t-11113588,American Bullfrog,0.8141,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV2399123994BD-31209B,Ann,Amy,739,t-11113588_739,0,2646.8,0.0861,2.8689,BULLFROG,1
1400,Spectrogram 1,1,20230525_000000.WAV,21927,21930,0,15000,t-11113588,American Bullfrog,0.1497,20230525_000000.BirdNET.selection.table.txt,BD-30175A,1,20230525_000000.WAV2192721930BD-30175A,Rohit,Camille,74,t-11113588_74,,,,,,0
5865,Spectrogram 1,1,20230523_000000.WAV,17304,17307,0,15000,t-11113588,American Bullfrog,0.8359,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV1730417307BD-31209B,Rohit,Ann,740,t-11113588_740,0,3440,0.0605,2.6793,BULLFROG,1
4006,Spectrogram 1,1,20230521_000000.WAV,17727,17730,0,15000,t-11113588,American Bullfrog,0.8844,20230521_000000.BirdNET.selection.table.txt,BD-31209B,5,20230521_000000.WAV1772717730BD-31209B,Camille,Amy,741,t-11113588_741,0,2627.3,0.066,2.8504,BULLFROG,1
3302,Spectrogram 1,1,20230523_000000.WAV,10095,10098,0,15000,t-11113588,American Bullfrog,0.8586,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV1009510098BD-31209B,Diana,Ethan,742,t-11113588_742,0,2240.7,0.0155,2.971,BULLFROG,1
4724,Spectrogram 1,1,20230523_000000.WAV,14523,14526,0,15000,t-11113588,American Bullfrog,0.8417,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV1452314526BD-31209B,Ethan,Amy,743,t-11113588_743,0,2627.3,0.046,2.8967,BULLFROG,1
3434,Spectrogram 1,1,20230522_000000.WAV,20343,20346,0,15000,t-11113588,American Bullfrog,0.854,20230522_000000.BirdNET.selection.table.txt,BD-31209B,5,20230522_000000.WAV2034320346BD-31209B,Amy,Ethan,744,t-11113588_744,0,2314.8,0.0244,2.9482,BULLFROG,1
3763,Spectrogram 1,1,20230522_000000.WAV,21927,21930,0,15000,t-11113588,American Bullfrog,0.9547,20230522_000000.BirdNET.selection.table.txt,BD-31209B,5,20230522_000000.WAV2192721930BD-31209B,Ann,Amy,745,t-11113588_745,99.3,1827.8,0.0707,2.8473,BULLFROG,1
6110,Spectrogram 1,1,20230523_000000.WAV,17757,17760,0,15000,t-11113588,American Bullfrog,0.8565,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV1775717760BD-31209B,Rohit,Diana,746,t-11113588_746,0,2672.4,0.0496,2.8732,BULLFROG,1
5487,Spectrogram 1,1,20230523_000000.WAV,16506,16509,0,15000,t-11113588,American Bullfrog,0.8417,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV1650616509BD-31209B,Camille,Ethan,747,t-11113588_747,0,2537,0.1196,2.8626,BULLFROG,1
5608,Spectrogram 1,1,20230522_000000.WAV,30198,30201,0,15000,t-11113588,American Bullfrog,0.9192,20230522_000000.BirdNET.selection.table.txt,BD-31209B,5,20230522_000000.WAV3019830201BD-31209B,Diana,Amy,748,t-11113588_748,0,2705.2,0.0706,2.8637,BULLFROG,1
7067,Spectrogram 1,1,20230521_000000.WAV,32295,32298,0,15000,t-11113588,American Bullfrog,0.8981,20230521_000000.BirdNET.selection.table.txt,BD-31209B,5,20230521_000000.WAV3229532298BD-31209B,Ethan,Amy,749,t-11113588_749,0,2685.7,0.1009,2.8411,BULLFROG,1
644,Spectrogram 1,1,20230520_200000.WAV,5133,5136,0,15000,t-11113588,American Bullfrog,0.1765,20230520_200000.BirdNET.selection.table.txt,BD-30175A,1,20230520_200000.WAV51335136BD-30175A,Camille,Amy,75,t-11113588_75,,,,,,0
5748,Spectrogram 1,1,20230523_000000.WAV,17094,17097,0,15000,t-11113588,American Bullfrog,0.8754,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV1709417097BD-31209B,Amy,Diana,750,t-11113588_750,0,2724.1,0.1064,2.8076,BULLFROG,1
7269,Spectrogram 1,1,20230523_000000.WAV,21003,21006,0,15000,t-11113588,American Bullfrog,0.8442,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV2100321006BD-31209B,Ann,Ethan,751,t-11113588_751,99.3,2304.6,0.1443,2.7436,BULLFROG,1
7898,Spectrogram 1,1,20230523_000000.WAV,24420,24423,0,15000,t-11113588,American Bullfrog,0.9062,20230523_000000.BirdNET.selection.table.txt,BD-31209B,5,20230523_000000.WAV2442024423BD-31209B,Rohit,Diana,752,t-11113588_752,0,2741.4,0.0845,2.8469,BULLFROG,1
6014,Spectrogram 1,1,20230525_000001.WAV,19677,19680,0,15000,t-11113588,American Bullfrog,0.7199,20230525_000001.BirdNET.selection.table.txt,BD-31393A,4,20230525_000001.WAV1967719680BD-31393A,Camille,Diana,753,t-11113588_753,,,,,,0
5628,Spectrogram 1,1,20230522_000000.WAV,19428,19431,0,15000,t-11113588,American Bullfrog,0.533,20230522_000000.BirdNET.selection.table.txt,BD-31938A,3,20230522_000000.WAV1942819431BD-31938A,Diana,Ethan,754,t-11113588_754,,,,,,0
2183,Spectrogram 1,1,20230521_000000.WAV,12066,12069,0,15000,t-11113588,American Bullfrog,0.5689,20230521_000000.BirdNET.selection.table.txt,BD-31938A,3,20230521_000000.WAV1206612069BD-31938A,Ethan,Ann,755,t-11113588_755,,,,,,0
4354,Spectrogram 1,1,20230523_000000.WAV,20985,20988,0,15000,t-11113588,American Bullfrog,0.5006,20230523_000000.BirdNET.selection.table.txt,BD-31938A,3,20230523_000000.WAV2098520988BD-31938A,Amy,Diana,756,t-11113588_756,,,,,,0
938,Spectrogram 1,1,20230521_200000.WAV,4755,4758,0,15000,t-11113588,American Bullfrog,0.5281,20230521_200000.BirdNET.selection.table.txt,BD-31938A,3,20230521_200000.WAV47554758BD-31938A,Ann,Camille,757,t-11113588_757,,,,,,0
1664,Spectrogram 1,1,20230522_200000.WAV,8772,8775,0,15000,t-11113588,American Bullfrog,0.5562,20230522_200000.BirdNET.selection.table.txt,BD-31938A,3,20230522_200000.WAV87728775BD-31938A,Rohit,Camille,758,t-11113588_758,,,,,,0
4965,Spectrogram 1,1,20230521_000000.WAV,24156,24159,0,15000,t-11113588,American Bullfrog,0.587,20230521_000000.BirdNET.selection.table.txt,BD-31938A,3,20230521_000000.WAV2415624159BD-31938A,Camille,Ethan,759,t-11113588_759,,,,,,0
1518,Spectrogram 1,1,20230524_200000.WAV,8193,8196,0,15000,t-11113588,American Bullfrog,0.147,20230524_200000.BirdNET.selection.table.txt,BD-30175A,1,20230524_200000.WAV81938196BD-30175A,Diana,Amy,76,t-11113588_76,,,,,,0
932,Spectrogram 1,1,20230520_200000.WAV,10311,10314,0,15000,t-11113588,American Bullfrog,0.5513,20230520_200000.BirdNET.selection.table.txt,BD-31938A,3,20230520_200000.WAV1031110314BD-31938A,Diana,Ann,760,t-11113588_760,,,,,,0
818,Spectrogram 1,1,20230526_000000.WAV,23781,23784,0,15000,t-11113588,American Bullfrog,0.6058,20230526_000000.BirdNET.selection.table.txt,BD-31938A,4,20230526_000000.WAV2378123784BD-31938A,Ethan,Ann,761,t-11113588_761,,,,,,0
46,Spectrogram 1,1,20230527_200000.WAV,219,222,0,15000,t-11113588,American Bullfrog,0.7061,20230527_200000.BirdNET.selection.table.txt,BD-31938A,4,20230527_200000.WAV219222BD-31938A,Amy,Rohit,762,t-11113588_762,,,,,,0
833,Spectrogram 1,1,20230522_200000.WAV,4191,4194,0,15000,t-11113588,American Bullfrog,0.6938,20230522_200000.BirdNET.selection.table.txt,BD-31938A,4,20230522_200000.WAV41914194BD-31938A,Ann,Ethan,763,t-11113588_763,,,,,,0
9037,Spectrogram 1,1,20230520_000000.WAV,29649,29652,0,15000,t-11113588,American Bullfrog,0.6335,20230520_000000.BirdNET.selection.table.txt,BD-31938A,4,20230520_000000.WAV2964929652BD-31938A,Rohit,Amy,764,t-11113588_764,,,,,,0
1072,Spectrogram 1,1,20230520_200000.WAV,11547,11550,0,15000,t-11113588,American Bullfrog,0.6134,20230520_200000.BirdNET.selection.table.txt,BD-31938A,4,20230520_200000.WAV1154711550BD-31938A,Camille,Diana,765,t-11113588_765,,,,,,0
2747,Spectrogram 1,1,20230525_000000.WAV,29073,29076,0,15000,t-11113588,American Bullfrog,0.6191,20230525_000000.BirdNET.selection.table.txt,BD-31938A,4,20230525_000000.WAV2907329076BD-31938A,Diana,Ann,766,t-11113588_766,,,,,,0
5532,Spectrogram 1,1,20230521_000000.WAV,28071,28074,0,15000,t-11113588,American Bullfrog,0.609,20230521_000000.BirdNET.selection.table.txt,BD-31938A,4,20230521_000000.WAV2807128074BD-31938A,Ethan,Camille,767,t-11113588_767,,,,,,0
1109,Spectrogram 1,1,20230526_000000.WAV,26994,26997,0,15000,t-11113588,American Bullfrog,0.6404,20230526_000000.BirdNET.selection.table.txt,BD-31938A,4,20230526_000000.WAV2699426997BD-31938A,Amy,Camille,768,t-11113588_768,,,,,,0
1884,Spectrogram 1,1,20230522_200000.WAV,11010,11013,0,15000,t-11113588,American Bullfrog,0.6438,20230522_200000.BirdNET.selection.table.txt,BD-31938A,4,20230522_200000.WAV1101011013BD-31938A,Ann,Camille,769,t-11113588_769,,,,,,0
2170,Spectrogram 1,1,20230525_000000.WAV,27969,27972,0,15000,t-11113588,American Bullfrog,0.1054,20230525_000000.BirdNET.selection.table.txt,BD-30175A,1,20230525_000000.WAV2796927972BD-30175A,Ethan,Camille,77,t-11113588_77,,,,,,0
1358,Spectrogram 1,1,20230520_000000.WAV,5976,5979,0,15000,t-11113588,American Bullfrog,0.6209,20230520_000000.BirdNET.selection.table.txt,BD-31938A,4,20230520_000000.WAV59765979BD-31938A,Rohit,Ethan,770,t-11113588_770,,,,,,0
5674,Spectrogram 1,1,20230522_000000.WAV,19566,19569,0,15000,t-11113588,American Bullfrog,0.642,20230522_000000.BirdNET.selection.table.txt,BD-31938A,4,20230522_000000.WAV1956619569BD-31938A,Camille,Ann,771,t-11113588_771,,,,,,0
2181,Spectrogram 1,1,20230521_000000.WAV,12051,12054,0,15000,t-11113588,American Bullfrog,0.66,20230521_000000.BirdNET.selection.table.txt,BD-31938A,4,20230521_000000.WAV1205112054BD-31938A,Diana,Camille,772,t-11113588_772,,,,,,0
4471,Spectrogram 1,1,20230521_000000.WAV,21723,21726,0,15000,t-11113588,American Bullfrog,0.828,20230521_000000.BirdNET.selection.table.txt,BD-31938A,5,20230521_000000.WAV2172321726BD-31938A,Ethan,Amy,773,t-11113588_773,,,,,,0
6566,Spectrogram 1,1,20230522_000000.WAV,23136,23139,0,15000,t-11113588,American Bullfrog,0.8011,20230522_000000.BirdNET.selection.table.txt,BD-31938A,5,20230522_000000.WAV2313623139BD-31938A,Amy,Ethan,774,t-11113588_774,,,,,,0
4922,Spectrogram 1,1,20230523_000000.WAV,22695,22698,0,15000,t-11113588,American Bullfrog,0.9164,20230523_000000.BirdNET.selection.table.txt,BD-31938A,5,20230523_000000.WAV2269522698BD-31938A,Ann,Amy,775,t-11113588_775,,,,,,0
5060,Spectrogram 1,1,20230524_000000.WAV,27957,27960,0,15000,t-11113588,American Bullfrog,0.9305,20230524_000000.BirdNET.selection.table.txt,BD-31938A,5,20230524_000000.WAV2795727960BD-31938A,Rohit,Camille,776,t-11113588_776,,,,,,0
1226,Spectrogram 1,1,20230521_000000.WAV,7602,7605,0,15000,t-11113588,American Bullfrog,0.9195,20230521_000000.BirdNET.selection.table.txt,BD-31938A,5,20230521_000000.WAV76027605BD-31938A,Camille,Amy,777,t-11113588_777,,,,,,0
5732,Spectrogram 1,1,20230521_000000.WAV,29676,29679,0,15000,t-11113588,American Bullfrog,0.8874,20230521_000000.BirdNET.selection.table.txt,BD-31938A,5,20230521_000000.WAV2967629679BD-31938A,Diana,Amy,778,t-11113588_778,,,,,,0
5996,Spectrogram 1,1,20230521_000000.WAV,31386,31389,0,15000,t-11113588,American Bullfrog,0.8399,20230521_000000.BirdNET.selection.table.txt,BD-31938A,5,20230521_000000.WAV3138631389BD-31938A,Ethan,Ann,779,t-11113588_779,,,,,,0
1753,Spectrogram 1,1,20230522_000000.WAV,30975,30978,0,15000,t-11113588,American Bullfrog,0.1969,20230522_000000.BirdNET.selection.table.txt,BD-30175A,1,20230522_000000.WAV3097530978BD-30175A,Amy,Rohit,78,t-11113588_78,,,,,,0
6016,Spectrogram 1,1,20230524_000000.WAV,23664,23667,0,15000,t-11113588,American Bullfrog,0.9412,20230524_000000.BirdNET.selection.table.txt,BD-32013A,5,20230524_000000.WAV2366423667BD-32013A,Amy,Ethan,780,t-11113588_780,,,,,,0
1470,Spectrogram 1,1,20230524_200000.WAV,6327,6330,0,15000,t-11113588,American Bullfrog,0.639,20230524_200000.BirdNET.selection.table.txt,BD-32135B,4,20230524_200000.WAV63276330BD-32135B,Ann,Rohit,781,t-11113588_781,,,,,,0
6159,Spectrogram 1,1,20230522_000000.WAV,32358,32361,0,15000,t-11113588,American Bullfrog,0.6237,20230522_000000.BirdNET.selection.table.txt,BD-32198A,4,20230522_000000.WAV3235832361BD-32198A,Rohit,Camille,782,t-11113588_782,,,,,,0
6165,Spectrogram 1,1,20230522_000000.WAV,32373,32376,0,15000,t-11113588,American Bullfrog,0.8652,20230522_000000.BirdNET.selection.table.txt,BD-32198A,5,20230522_000000.WAV3237332376BD-32198A,Camille,Ann,783,t-11113588_783,,,,,,0
903,Spectrogram 1,1,20230525_200000.WAV,7218,7221,0,15000,t-11113588,American Bullfrog,0.5343,20230525_200000.BirdNET.selection.table.txt,BD-32308B,3,20230525_200000.WAV72187221BD-32308B,Diana,Ann,784,t-11113588_784,,,,,,0
1153,Spectrogram 1,1,20230521_000000.WAV,21645,21648,0,15000,t-11113588,American Bullfrog,0.5401,20230521_000000.BirdNET.selection.table.txt,BD-32308B,3,20230521_000000.WAV2164521648BD-32308B,Ethan,Rohit,785,t-11113588_785,,,,,,0
1140,Spectrogram 1,1,20230521_000000.WAV,21603,21606,0,15000,t-11113588,American Bullfrog,0.729,20230521_000000.BirdNET.selection.table.txt,BD-32308B,4,20230521_000000.WAV2160321606BD-32308B,Amy,Diana,786,t-11113588_786,,,,,,0
1727,Spectrogram 1,1,20230521_000000.WAV,28401,28404,0,15000,t-11113588,American Bullfrog,0.6951,20230521_000000.BirdNET.selection.table.txt,BD-32308B,4,20230521_000000.WAV2840128404BD-32308B,Ann,Amy,787,t-11113588_787,,,,,,0
1159,Spectrogram 1,1,20230521_000000.WAV,21651,21654,0,15000,t-11113588,American Bullfrog,0.6977,20230521_000000.BirdNET.selection.table.txt,BD-32308B,4,20230521_000000.WAV2165121654BD-32308B,Rohit,Camille,788,t-11113588_788,,,,,,0
4356,Spectrogram 1,1,20230524_000000.WAV,25212,25215,0,15000,t-11113588,American Bullfrog,0.9393,20230524_000000.BirdNET.selection.table.txt,BD-32361A,5,20230524_000000.WAV2521225215BD-32361A,Camille,Rohit,789,t-11113588_789,,,,,,0
1487,Spectrogram 1,1,20230523_200000.WAV,5274,5277,0,15000,t-11113588,American Bullfrog,0.1399,20230523_200000.BirdNET.selection.table.txt,BD-30175A,1,20230523_200000.WAV52745277BD-30175A,Ann,Camille,79,t-11113588_79,,,,,,0
534,Spectrogram 1,1,20230522_000012.WAV,16563,16566,0,15000,t-11113588,American Bullfrog,0.5552,20230522_000012.BirdNET.selection.table.txt,BD-32437B,3,20230522_000012.WAV1656316566BD-32437B,Diana,Rohit,790,t-11113588_790,,,,,,0
595,Spectrogram 1,1,20230522_000012.WAV,16650,16653,0,15000,t-11113588,American Bullfrog,0.5121,20230522_000012.BirdNET.selection.table.txt,BD-32437B,3,20230522_000012.WAV1665016653BD-32437B,Ethan,Diana,791,t-11113588_791,,,,,,0
382,Spectrogram 1,1,20230527_200000.WAV,3624,3627,0,15000,t-11113588,American Bullfrog,0.7268,20230527_200000.BirdNET.selection.table.txt,BD-32437B,4,20230527_200000.WAV36243627BD-32437B,Amy,Ethan,792,t-11113588_792,,,,,,0
164,Spectrogram 1,1,20230520_000000.WAV,1443,1446,0,15000,t-11113588,American Bullfrog,0.5564,20230520_000000.BirdNET.selection.table.txt,BD-32566A,3,20230520_000000.WAV14431446BD-32566A,Ann,Camille,793,t-11113588_793,,,,,,0
1935,Spectrogram 1,1,20230527_000000.WAV,16317,16320,0,15000,t-11113588,American Bullfrog,0.5541,20230527_000000.BirdNET.selection.table.txt,BD-32652A,3,20230527_000000.WAV1631716320BD-32652A,Rohit,Diana,794,t-11113588_794,,,,,,0
3166,Spectrogram 1,1,20230528_000000.WAV,18927,18930,0,15000,t-11113588,American Bullfrog,0.5632,20230528_000000.BirdNET.selection.table.txt,BD-32652A,3,20230528_000000.WAV1892718930BD-32652A,Camille,Ann,795,t-11113588_795,,,,,,0
397,Spectrogram 1,1,20230523_200000.WAV,2553,2556,0,15000,t-11113588,American Bullfrog,0.548,20230523_200000.BirdNET.selection.table.txt,BD-32652A,3,20230523_200000.WAV25532556BD-32652A,Diana,Ethan,796,t-11113588_796,,,,,,0
1099,Spectrogram 1,1,20230521_200000.WAV,13368,13371,0,15000,t-11113588,American Bullfrog,0.5966,20230521_200000.BirdNET.selection.table.txt,BD-32652A,3,20230521_200000.WAV1336813371BD-32652A,Ethan,Camille,797,t-11113588_797,,,,,,0
1485,Spectrogram 1,1,20230524_000000.WAV,5451,5454,0,15000,t-11113588,American Bullfrog,0.7585,20230524_000000.BirdNET.selection.table.txt,BD-32652A,4,20230524_000000.WAV54515454BD-32652A,Amy,Camille,798,t-11113588_798,,,,,,0
241,Spectrogram 1,1,20230526_200000.WAV,5352,5355,0,15000,t-11113588,American Bullfrog,0.5,20230526_200000.BirdNET.selection.table.txt,BD-33250B,3,20230526_200000.WAV53525355BD-33250B,Ann,Diana,799,t-11113588_799,,,,,,0
561,Spectrogram 1,1,20230521_200000.WAV,3141,3144,0,15000,t-11113588,American Bullfrog,0.1756,20230521_200000.BirdNET.selection.table.txt,BD-29267B,1,20230521_200000.WAV31413144BD-29267B,Rohit,Ann,8,t-11113588_8,,,,,,0
1004,Spectrogram 1,1,20230523_000000.WAV,19383,19386,0,15000,t-11113588,American Bullfrog,0.1325,20230523_000000.BirdNET.selection.table.txt,BD-30175A,1,20230523_000000.WAV1938319386BD-30175A,Rohit,Camille,80,t-11113588_80,,,,,,0
7,Spectrogram 1,1,20230521_200000.WAV,381,384,0,15000,t-11113588,American Bullfrog,0.5804,20230521_200000.BirdNET.selection.table.txt,BD-33250B,3,20230521_200000.WAV381384BD-33250B,Rohit,Camille,800,t-11113588_800,,,,,,0
888,Spectrogram 1,1,20230521_200000.WAV,4998,5001,0,15000,t-11113588,American Bullfrog,0.5062,20230521_200000.BirdNET.selection.table.txt,BD-33452A,3,20230521_200000.WAV49985001BD-33452A,Camille,Ethan,801,t-11113588_801,,,,,,0
1064,Spectrogram 1,1,20230527_000000.WAV,22242,22245,0,15000,t-11113588,American Bullfrog,0.5863,20230527_000000.BirdNET.selection.table.txt,BD-33452A,3,20230527_000000.WAV2224222245BD-33452A,Diana,Ethan,802,t-11113588_802,,,,,,0
742,Spectrogram 1,1,20230521_000000.WAV,7647,7650,0,15000,t-11113588,American Bullfrog,0.5402,20230521_000000.BirdNET.selection.table.txt,BD-33452A,3,20230521_000000.WAV76477650BD-33452A,Ethan,Rohit,803,t-11113588_803,,,,,,0
612,Spectrogram 1,1,20230521_200000.WAV,4308,4311,0,15000,t-11113588,American Bullfrog,0.6116,20230521_200000.BirdNET.selection.table.txt,BD-33452A,4,20230521_200000.WAV43084311BD-33452A,Amy,Camille,804,t-11113588_804,,,,,,0
877,Spectrogram 1,1,20230523_000000.WAV,20862,20865,0,15000,t-11113588,American Bullfrog,0.6132,20230523_000000.BirdNET.selection.table.txt,BD-33452A,4,20230523_000000.WAV2086220865BD-33452A,Ann,Rohit,805,t-11113588_805,,,,,,0
1004,Spectrogram 1,1,20230521_200000.WAV,5391,5394,0,15000,t-11113588,American Bullfrog,0.913,20230521_200000.BirdNET.selection.table.txt,BD-33452A,5,20230521_200000.WAV53915394BD-33452A,Rohit,Ethan,806,t-11113588_806,,,,,,0
686,Spectrogram 1,1,20230521_200000.WAV,12702,12705,0,15000,t-11113588,American Bullfrog,0.6472,20230521_200000.BirdNET.selection.table.txt,BD-33452B,4,20230521_200000.WAV1270212705BD-33452B,Camille,Ann,807,t-11113588_807,,,,,,0
136,Spectrogram 1,1,20230521_200000.WAV,1953,1956,0,15000,t-11113588,American Bullfrog,0.642,20230521_200000.BirdNET.selection.table.txt,BD-33452B,4,20230521_200000.WAV19531956BD-33452B,Diana,Ann,808,t-11113588_808,,,,,,0
688,Spectrogram 1,1,20230521_200000.WAV,12708,12711,0,15000,t-11113588,American Bullfrog,0.7223,20230521_200000.BirdNET.selection.table.txt,BD-33452B,4,20230521_200000.WAV1270812711BD-33452B,Ethan,Diana,809,t-11113588_809,,,,,,0
2186,Spectrogram 1,1,20230525_200000.WAV,9246,9249,0,15000,t-11113588,American Bullfrog,0.1587,20230525_200000.BirdNET.selection.table.txt,BD-30175A,1,20230525_200000.WAV92469249BD-30175A,Camille,Ethan,81,t-11113588_81,,,,,,0
1970,Spectrogram 1,1,20230526_200000.WAV,10173,10176,0,15000,t-11113588,American Bullfrog,0.1172,20230526_200000.BirdNET.selection.table.txt,BD-30175A,1,20230526_200000.WAV1017310176BD-30175A,Diana,Rohit,82,t-11113588_82,,,,,,0
2157,Spectrogram 1,1,20230522_200000.WAV,13518,13521,0,15000,t-11113588,American Bullfrog,0.1096,20230522_200000.BirdNET.selection.table.txt,BD-30175A,1,20230522_200000.WAV1351813521BD-30175A,Ethan,Rohit,83,t-11113588_83,,,,,,0
150,Spectrogram 1,1,20230522_200000.WAV,483,486,0,15000,t-11113588,American Bullfrog,0.1342,20230522_200000.BirdNET.selection.table.txt,BD-30175A,1,20230522_200000.WAV483486BD-30175A,Amy,Diana,84,t-11113588_84,,,,,,0
973,Spectrogram 1,1,20230523_000000.WAV,18633,18636,0,15000,t-11113588,American Bullfrog,0.1157,20230523_000000.BirdNET.selection.table.txt,BD-30175A,1,20230523_000000.WAV1863318636BD-30175A,Ann,Ethan,85,t-11113588_85,,,,,,0
2383,Spectrogram 1,1,20230525_000000.WAV,29277,29280,0,15000,t-11113588,American Bullfrog,0.1198,20230525_000000.BirdNET.selection.table.txt,BD-30175A,1,20230525_000000.WAV2927729280BD-30175A,Rohit,Ann,86,t-11113588_86,,,,,,0
434,Spectrogram 1,1,20230522_200000.WAV,1407,1410,0,15000,t-11113588,American Bullfrog,0.1739,20230522_200000.BirdNET.selection.table.txt,BD-30175A,1,20230522_200000.WAV14071410BD-30175A,Camille,Diana,87,t-11113588_87,,,,,,0
1810,Spectrogram 1,1,20230522_200000.WAV,9252,9255,0,15000,t-11113588,American Bullfrog,0.1151,20230522_200000.BirdNET.selection.table.txt,BD-30175A,1,20230522_200000.WAV92529255BD-30175A,Diana,Camille,88,t-11113588_88,,,,,,0
2475,Spectrogram 1,1,20230523_200000.WAV,11304,11307,0,15000,t-11113588,American Bullfrog,0.1255,20230523_200000.BirdNET.selection.table.txt,BD-30175A,1,20230523_200000.WAV1130411307BD-30175A,Ethan,Ann,89,t-11113588_89,,,,,,0
406,Spectrogram 1,1,20230526_200000.WAV,2127,2130,0,15000,t-11113588,American Bullfrog,0.1374,20230526_200000.BirdNET.selection.table.txt,BD-29267B,1,20230526_200000.WAV21272130BD-29267B,Camille,Rohit,9,t-11113588_9,,,,,,0
2463,Spectrogram 1,1,20230523_200000.WAV,11232,11235,0,15000,t-11113588,American Bullfrog,0.1262,20230523_200000.BirdNET.selection.table.txt,BD-30175A,1,20230523_200000.WAV1123211235BD-30175A,Amy,Camille,90,t-11113588_90,,,,,,0
924,Spectrogram 1,1,20230526_200000.WAV,5151,5154,0,15000,t-11113588,American Bullfrog,0.1323,20230526_200000.BirdNET.selection.table.txt,BD-30175A,1,20230526_200000.WAV51515154BD-30175A,Ann,Amy,91,t-11113588_91,,,,,,0
